legacy_id,tree,namespace,subtype,status,source_license,licence_verdict,licence_reason,nearest_bundle_unit,content_cosine,nearest_by_slug,slug_jaccard,disposition,disposition_reason
@community/motion-pattern-dialog--persona-guidance,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@anthropic-impeccable/rule-exit-faster-than-entrance,0.115,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-dialog--pure-css-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-modal,0.229,@community/fact-motion-as-feedback,0.167,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-dialog--related-atoms,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-framer-motion-pattern,0.109,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-dialog--when-to-use,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@anthropic-impeccable/anti-pattern-modal-as-default,0.159,@community/fact-motion-as-feedback,0.25,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-forms--gsap-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-forms,0.121,@community/pattern-motion-forms,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-forms--motion-dev-implementation,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-forms,0.262,@community/pattern-motion-forms,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-forms--persona-guidance,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-forms,0.255,@community/pattern-motion-forms,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-forms--pure-css-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-forms,0.265,@community/pattern-motion-forms,0.333,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-forms--related-atoms,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-forms,0.169,@community/pattern-motion-forms,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-forms--when-to-use,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-forms,0.285,@community/pattern-motion-forms,0.5,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--gsap-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-gsap-stagger,0.16,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--list-reorder-with-layout,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-framer-motion-pattern,0.23,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--motion-dev-implementation,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-framer-motion-pattern,0.228,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--persona-guidance,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-framer-motion-pattern,0.118,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--pure-css-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-page-transition,0.213,@community/fact-motion-as-feedback,0.167,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--related-atoms,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-framer-motion-pattern,0.186,@community/fact-motion-as-feedback,0.2,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-layout--when-to-use,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/template-framer-motion-pattern,0.136,@community/fact-motion-as-feedback,0.25,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-loading--gsap-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-loading,0.145,@community/pattern-motion-loading,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-loading--motion-dev-implementation,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-loading,0.258,@community/pattern-motion-loading,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-loading--persona-guidance,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-loading,0.261,@community/pattern-motion-loading,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-loading--pure-css-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-loading,0.442,@community/pattern-motion-loading,0.333,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-loading--related-atoms,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-loading,0.207,@community/pattern-motion-loading,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-loading--when-to-use,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-loading,0.418,@community/pattern-motion-loading,0.5,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-navigation--gsap-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-navigation,0.309,@community/pattern-motion-navigation,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-navigation--motion-dev-implementation,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-navigation,0.425,@community/pattern-motion-navigation,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-navigation--persona-guidance,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-navigation,0.172,@community/pattern-motion-navigation,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-navigation--pure-css-alternative,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-navigation,0.25,@community/pattern-motion-navigation,0.333,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
@community/motion-pattern-navigation--related-atoms,atoms,@community,taxonomy,validated,,BLOCKED-UNDECLARED,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it,@community/pattern-motion-navigation,0.196,@community/pattern-motion-navigation,0.4,REJECT,prime-corpus.yaml sets requireDeclared: true; the unit states no source.license so no set can legally claim it
